"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","publishTime","pub_date"
"477","mnmN69vcc28","2024-09-11T07:48:49Z","UC_gUM8rL-Lrg6O3adPW9K1g","Donald Trump claims Kamala Harris would end Israel’s existence | US Elections 2024 | WION Shorts","Trump accused his White House rival Harris of doing little to keep US ally Israel intact. Republican claims Israel will be gone ...","https://i.ytimg.com/vi/mnmN69vcc28/default.jpg","120","90","https://i.ytimg.com/vi/mnmN69vcc28/mqdefault.jpg","320","180","https://i.ytimg.com/vi/mnmN69vcc28/hqdefault.jpg","480","360","WION","none","2024-09-11T07:48:49Z",2024-09-11
"478","b3cLfeXXfwU","2024-09-16T08:08:25Z","UCz8QaiQxApLq8sLNcszYyJw","Biden, Harris Relieved &quot;Trump Is Safe&quot; After Florida Shooting Incident | US Elections 2024","Biden, Harris Relieved ""Trump Is Safe"" After Florida Shooting Incident | US Elections 2024 | Subscribe to Firstpost The US ...","https://i.ytimg.com/vi/b3cLfeXXfwU/default.jpg","120","90","https://i.ytimg.com/vi/b3cLfeXXfwU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/b3cLfeXXfwU/hqdefault.jpg","480","360","Firstpost","none","2024-09-16T08:08:25Z",2024-09-16
"479","2SVHsEQfJC8","2024-10-08T18:18:39Z","UC_gUM8rL-Lrg6O3adPW9K1g","US Elections 2024: Sunita Williams To Vote From Space | GRAVITAS | WION Shorts","NASA Astronaut Sunita Williams will cast her vote for 2024 US Presidential elections approximately 400 kms above the earth ...","https://i.ytimg.com/vi/2SVHsEQfJC8/default.jpg","120","90","https://i.ytimg.com/vi/2SVHsEQfJC8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2SVHsEQfJC8/hqdefault.jpg","480","360","WION","none","2024-10-08T18:18:39Z",2024-10-08
"480","j7qYEy7cZhY","2024-09-10T06:23:30Z","UCoMdktPbSTixAyNGwb-UYkQ","US election: Donald Trump and Kamala Harris prepare for first presidential debate","The US election is entering its closing stages with less than two months to go in the race for the White House. Vice president ...","https://i.ytimg.com/vi/j7qYEy7cZhY/default.jpg","120","90","https://i.ytimg.com/vi/j7qYEy7cZhY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/j7qYEy7cZhY/hqdefault.jpg","480","360","Sky News","none","2024-09-10T06:23:30Z",2024-09-10
"481","Et74bZdhYOs","2024-11-16T18:20:00Z","UCluqiSm33CQk_ya3H7iOTEQ","&quot;Podplácení Trumpa&quot; | Trump a korupce v New Yorku | Sammy The Bull | #mscrewpodcast #podcast","","https://i.ytimg.com/vi/Et74bZdhYOs/default.jpg","120","90","https://i.ytimg.com/vi/Et74bZdhYOs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Et74bZdhYOs/hqdefault.jpg","480","360","Michal Šopor","none","2024-11-16T18:20:00Z",2024-11-16
"482","AwqRO6uZUtw","2024-11-18T12:45:16Z","UCiq9Bi9BCiD_PGlG3WcIpMw","Australia two weeks before US elections 2024 #PresidentDonaldTrump #KamalaHarris #Sydney #American","Asking Australia Donald Trump vs Kamala Harris | Part 2 is here - People in Australia US Elections 2024 ...","https://i.ytimg.com/vi/AwqRO6uZUtw/default.jpg","120","90","https://i.ytimg.com/vi/AwqRO6uZUtw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/AwqRO6uZUtw/hqdefault.jpg","480","360","Pop Documentary","none","2024-11-18T12:45:16Z",2024-11-18
"483","pFXya3W0Nso","2024-08-08T21:16:40Z","UC16niRr50-MSBwiO3YDb3RA","Can Kamala Harris beat Donald Trump in the US election? #US #USElection #BBCNews","","https://i.ytimg.com/vi/pFXya3W0Nso/default.jpg","120","90","https://i.ytimg.com/vi/pFXya3W0Nso/mqdefault.jpg","320","180","https://i.ytimg.com/vi/pFXya3W0Nso/hqdefault.jpg","480","360","BBC News","none","2024-08-08T21:16:40Z",2024-08-08
"484","0I58n38k-cg","2024-11-16T05:35:54Z","UC_vt34wimdCzdkrzVejwX9g","Iran vs America - Iran Letter to US #Trump","Netanyahu #IsraelIranConflict #IsraelEconomy #IranEconomy #IsraelAttack #IranRelations #NetanyahuSpeech #GeoNews ...","https://i.ytimg.com/vi/0I58n38k-cg/default.jpg","120","90","https://i.ytimg.com/vi/0I58n38k-cg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/0I58n38k-cg/hqdefault.jpg","480","360","Geo News","none","2024-11-16T05:35:54Z",2024-11-16
"485","H9fqtkbZK-8","2024-07-22T18:44:17Z","UCoMdktPbSTixAyNGwb-UYkQ","US election: World leaders react to President Joe Biden quitting","Many world leaders have spoken positively about President Joe Biden's time in office - though they have been more guarded with ...","https://i.ytimg.com/vi/H9fqtkbZK-8/default.jpg","120","90","https://i.ytimg.com/vi/H9fqtkbZK-8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/H9fqtkbZK-8/hqdefault.jpg","480","360","Sky News","none","2024-07-22T18:44:17Z",2024-07-22
"486","SygG5sxR520","2024-11-02T17:20:59Z","UC9CYT9gSNLevX5ey2_6CK0Q","US Election 2024: Donald Trump vs Kamala Harris | किसकी जीत पर टिकीं Vladimir Putin की निगाहें?","US Election 2024: Donald Trump vs Kamala Harris | किसकी जीत पर टिकीं Vladimir Putin की निगाहें?","https://i.ytimg.com/vi/SygG5sxR520/default.jpg","120","90","https://i.ytimg.com/vi/SygG5sxR520/mqdefault.jpg","320","180","https://i.ytimg.com/vi/SygG5sxR520/hqdefault.jpg","480","360","NDTV India","none","2024-11-02T17:20:59Z",2024-11-02
"487","nI2pmrcaMJQ","2024-08-09T08:31:01Z","UCz8QaiQxApLq8sLNcszYyJw","US Elections: Donald Trump Agrees to Debate With Kamala Harris | Subscribe to Firstpost","US Elections: Donald Trump Agrees to Debate With Kamala Harris | Subscribe to Firstpost Republican presidential candidate ...","https://i.ytimg.com/vi/nI2pmrcaMJQ/default.jpg","120","90","https://i.ytimg.com/vi/nI2pmrcaMJQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/nI2pmrcaMJQ/hqdefault.jpg","480","360","Firstpost","none","2024-08-09T08:31:01Z",2024-08-09
"488","W7FBqT6ajvQ","2024-09-01T15:03:34Z","UCz8QaiQxApLq8sLNcszYyJw","US Election 2024: Inflation Takes Center Stage In Harris vs. Trump | Firstpost Tech &amp; Trade","US Election 2024: Inflation Takes Center Stage In Harris vs. Trump | Firstpost Tech & Trade The US presidential election is just a ...","https://i.ytimg.com/vi/W7FBqT6ajvQ/default.jpg","120","90","https://i.ytimg.com/vi/W7FBqT6ajvQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/W7FBqT6ajvQ/hqdefault.jpg","480","360","Firstpost","none","2024-09-01T15:03:34Z",2024-09-01
"489","NpSo08vDsNU","2024-07-19T07:51:22Z","UCoMdktPbSTixAyNGwb-UYkQ","US Election: Could this be end-game for President Joe Biden?","The 81-year US president Joe Biden insists he won't quit the electoral race but the concerns of his former boss and friend could ...","https://i.ytimg.com/vi/NpSo08vDsNU/default.jpg","120","90","https://i.ytimg.com/vi/NpSo08vDsNU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NpSo08vDsNU/hqdefault.jpg","480","360","Sky News","none","2024-07-19T07:51:22Z",2024-07-19
"490","CrSnIxf_enc","2024-07-22T06:00:43Z","UCz8QaiQxApLq8sLNcszYyJw","Trump Says &quot;Harris Will Be Easier to Defeat Than Biden&quot; | US Election 2024 | Susbcribe to Firstpost","Trump Says ""Harris Will Be Easier to Defeat Than Biden"" | US Election 2024 | Susbcribe to Firstpost Former US President Donald ...","https://i.ytimg.com/vi/CrSnIxf_enc/default.jpg","120","90","https://i.ytimg.com/vi/CrSnIxf_enc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/CrSnIxf_enc/hqdefault.jpg","480","360","Firstpost","none","2024-07-22T06:00:43Z",2024-07-22
"491","MByh6zAw3LE","2024-07-28T22:00:11Z","UChirEOpgFCupRAk5etXqPaA","Can Trump Win Without Biden?","As Kamala Harris steps into the Democratic Party spotlight, Donald Trump's recent winning streak -- from leading in the polls to a ...","https://i.ytimg.com/vi/MByh6zAw3LE/default.jpg","120","90","https://i.ytimg.com/vi/MByh6zAw3LE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/MByh6zAw3LE/hqdefault.jpg","480","360","Bloomberg Quicktake","none","2024-07-28T22:00:11Z",2024-07-28
"492","-vWpaVsMKmI","2024-11-04T10:29:34Z","UC3njZ48-FDxLleBYaP0SZIg","Donald Trump dances to &quot;YMCA&quot; | US elections","Donald Trump danced to the song ""YMCA"", the iconic disco track from the 1970s by Village People, during a campaign rally in ...","https://i.ytimg.com/vi/-vWpaVsMKmI/default.jpg","120","90","https://i.ytimg.com/vi/-vWpaVsMKmI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/-vWpaVsMKmI/hqdefault.jpg","480","360","The Hindu","none","2024-11-04T10:29:34Z",2024-11-04
"493","SY-fQB2M_9Q","2024-09-02T13:20:12Z","UCm7lHFkt2yB_WzL67aruVBQ","Internet Divided Over Donald Trump&#39;s Dance Moves | US Election","Former US President Donald Trump's dance moves at an event have gone viral on social media. At the annual Moms for Liberty ...","https://i.ytimg.com/vi/SY-fQB2M_9Q/default.jpg","120","90","https://i.ytimg.com/vi/SY-fQB2M_9Q/mqdefault.jpg","320","180","https://i.ytimg.com/vi/SY-fQB2M_9Q/hqdefault.jpg","480","360","Hindustan Times","none","2024-09-02T13:20:12Z",2024-09-02
"494","W5vkWCw-H2Q","2024-07-26T14:50:36Z","UCwqusr8YDwM-3mEYTDeJHzw","Barack Obama Endorses Kamala Harris For President In 2024 US Election | Video","Barack Obama Endorses Kamala Harris For President In 2024 US Election | Video Former US President Barack Obama endorsed ...","https://i.ytimg.com/vi/W5vkWCw-H2Q/default.jpg","120","90","https://i.ytimg.com/vi/W5vkWCw-H2Q/mqdefault.jpg","320","180","https://i.ytimg.com/vi/W5vkWCw-H2Q/hqdefault.jpg","480","360","Republic World","none","2024-07-26T14:50:36Z",2024-07-26
"495","vOx_fUAoHxA","2023-05-01T10:45:03Z","UCz8QaiQxApLq8sLNcszYyJw","AI To Be A Game Changer In 2024 U.S. Elections?","AI To Be A Game Changer In 2024 U.S. Elections? Republicans recently replied to Biden's re-election bid through an ...","https://i.ytimg.com/vi/vOx_fUAoHxA/default.jpg","120","90","https://i.ytimg.com/vi/vOx_fUAoHxA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/vOx_fUAoHxA/hqdefault.jpg","480","360","Firstpost","none","2023-05-01T10:45:03Z",2023-05-01
"496","k35P4dDoLFw","2024-10-15T21:12:20Z","UCmOCpBKeoBPp-HwarhIBA2g","Operation Trump: Russian Spies Conquer America","As the 2024 elections approach, Russia's interference in American politics—through spies or agents of influence—remains a ...","https://i.ytimg.com/vi/k35P4dDoLFw/default.jpg","120","90","https://i.ytimg.com/vi/k35P4dDoLFw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/k35P4dDoLFw/hqdefault.jpg","480","360","Best Documentary","none","2024-10-15T21:12:20Z",2024-10-15
"497","VGdPF7ExDMk","2024-11-06T21:01:13Z","UCtFQDgA8J8_iiwc5-KoAQlg","US Elections 2024: When Donald Trump’s dance moves in rallies stole the spotlight","US Elections 2024: When Donald Trump's dance moves in rallies stole the spotlight #USElections2024 #DonaldTrump ...","https://i.ytimg.com/vi/VGdPF7ExDMk/default.jpg","120","90","https://i.ytimg.com/vi/VGdPF7ExDMk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/VGdPF7ExDMk/hqdefault.jpg","480","360","ANI News","none","2024-11-06T21:01:13Z",2024-11-06
"498","wY4QMf3b1no","2024-11-02T18:09:43Z","UCytSP0M0Jdnw6qIy3Y-nTig","LIVE: US Elections 2024 | Trump Speaks At Campaign Rally In Milwaukee | NewsX","trump #uselections2024 #uselections #newsx Former President Donald Trump is addressing supporters at a campaign rally in ...","https://i.ytimg.com/vi/wY4QMf3b1no/default.jpg","120","90","https://i.ytimg.com/vi/wY4QMf3b1no/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wY4QMf3b1no/hqdefault.jpg","480","360","NewsX Live","none","2024-11-02T18:09:43Z",2024-11-02
"499","wkjuFXLoyW0","2024-11-06T10:01:01Z","UCnMBV5Iw4WqKILKue1nP6Hg","Donald Trump&#39;s First Announcement as President | US Election 2024 | 2PM Headlines | #donaldtrump","trump #kamalaharris #donaldtrump #uselection2024 #imrankhan #supremecourt #armychief US election results: Trump wins 178 ...","https://i.ytimg.com/vi/wkjuFXLoyW0/default.jpg","120","90","https://i.ytimg.com/vi/wkjuFXLoyW0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wkjuFXLoyW0/hqdefault.jpg","480","360","Dunya News","none","2024-11-06T10:01:01Z",2024-11-06
"500","jKCX7Gx9Zvc","2024-09-17T12:05:51Z","UCbiWt_Ckrd4dqESbsXGBX6Q","US Election 2024 #shorts #ytshorts #election #uselection #upsc #currentaffairs #sriramsias","","https://i.ytimg.com/vi/jKCX7Gx9Zvc/default.jpg","120","90","https://i.ytimg.com/vi/jKCX7Gx9Zvc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/jKCX7Gx9Zvc/hqdefault.jpg","480","360","SRIRAM's IAS","none","2024-09-17T12:05:51Z",2024-09-17
"501","OVpgr91VkUA","2024-11-06T05:19:59Z","UCPP3etACgdUWvizcES1dJ8Q","🟢US Election Results Live Update: अमेरिका चुनाव की बदली हवा |Donald Trump VS Kamala Harris | America","US Election Results Live Update: अमेरिका चुनाव की बदली हवा | Donald Trump VS Kamala Harris | America ...","https://i.ytimg.com/vi/OVpgr91VkUA/default.jpg","120","90","https://i.ytimg.com/vi/OVpgr91VkUA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/OVpgr91VkUA/hqdefault.jpg","480","360","News18 India","none","2024-11-06T05:19:59Z",2024-11-06
"502","VQlv55F8A2Y","2024-08-20T15:50:21Z","UCTjDhFuGXlhx9Us0gq0VK2w","Donald Trump falsely implies Taylor Swift endorses him for US election","Donald Trump has falsely implied that Taylor Swift endorses him, after reposting fake images of the singer and her fans. Swift has ...","https://i.ytimg.com/vi/VQlv55F8A2Y/default.jpg","120","90","https://i.ytimg.com/vi/VQlv55F8A2Y/mqdefault.jpg","320","180","https://i.ytimg.com/vi/VQlv55F8A2Y/hqdefault.jpg","480","360","Times Radio","none","2024-08-20T15:50:21Z",2024-08-20
"503","BMikUfgsJ1w","2024-11-06T11:58:52Z","UCz8QaiQxApLq8sLNcszYyJw","US Election Result LIVE: Watch the Election Night Unfold in America","US Election Result LIVE: Watch the Election Night Unfold in America Americans throng the voting booths across the country in the ...","https://i.ytimg.com/vi/BMikUfgsJ1w/default.jpg","120","90","https://i.ytimg.com/vi/BMikUfgsJ1w/mqdefault.jpg","320","180","https://i.ytimg.com/vi/BMikUfgsJ1w/hqdefault.jpg","480","360","Firstpost","none","2024-11-06T11:58:52Z",2024-11-06
"504","yNzE5LzYXdg","2024-10-31T04:11:36Z","UCtFQDgA8J8_iiwc5-KoAQlg","US Elections 2024:Donald Trump campaigns in full garbage man outfit after Biden’s remark sparks stir","US Elections 2024:Donald Trump campaigns in full garbage man outfit after Biden's remark sparks stir #USElections2024 ...","https://i.ytimg.com/vi/yNzE5LzYXdg/default.jpg","120","90","https://i.ytimg.com/vi/yNzE5LzYXdg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/yNzE5LzYXdg/hqdefault.jpg","480","360","ANI News","none","2024-10-31T04:11:36Z",2024-10-31
"505","4t_h_uG2D7g","2024-11-06T20:30:00Z","UCg5vmPKeJYpaBv4RTnjlTog","Death Note but it&#39;s the 2024 US Election Results","US presidential election went crazy. Harris conceded like 20 minutes ago :O Join this channel to get access to perks: ...","https://i.ytimg.com/vi/4t_h_uG2D7g/default.jpg","120","90","https://i.ytimg.com/vi/4t_h_uG2D7g/mqdefault.jpg","320","180","https://i.ytimg.com/vi/4t_h_uG2D7g/hqdefault.jpg","480","360","KoreanSwede","none","2024-11-06T20:30:00Z",2024-11-06
"506","YqL9IjzWsuI","2024-11-01T16:11:18Z","UCB0kGZ75LjKETjjCAgSvZ_A","The 2024 Presidential Map Based on EARLY VOTES! (60M COUNTED)","Let's dive into the 2024 Senate map with my near final predictions for each race. Latest Odds: ...","https://i.ytimg.com/vi/YqL9IjzWsuI/default.jpg","120","90","https://i.ytimg.com/vi/YqL9IjzWsuI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YqL9IjzWsuI/hqdefault.jpg","480","360","Election Predictions Official","none","2024-11-01T16:11:18Z",2024-11-01
"507","kzLiJ7_qoZM","2024-10-25T05:21:39Z","UCmRbHAgG2k2vDUvb3xsEunQ","Springsteen Slams Trump, Supports Harris | US Elections | N18S | CNBC TV18","'The Boss' Bruce Springsteen stepped up for Democratic candidates Kamala Harris & Tim Waltz at a get-out-the-vote event in the ...","https://i.ytimg.com/vi/kzLiJ7_qoZM/default.jpg","120","90","https://i.ytimg.com/vi/kzLiJ7_qoZM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/kzLiJ7_qoZM/hqdefault.jpg","480","360","CNBC-TV18","none","2024-10-25T05:21:39Z",2024-10-25
"508","LtkR2C-ccPw","2024-11-06T08:38:02Z","UCZFMm1mMw0F81Z37aaEzTUA","Trump vs Harris Live | Donald Trump Vs Kamala Harris | US Presidential Elections 2024 | US News","Voting for the 2024 US Presidential election has begun in the Eastern time zone in America. This is the final opportunity for ...","https://i.ytimg.com/vi/LtkR2C-ccPw/default.jpg","120","90","https://i.ytimg.com/vi/LtkR2C-ccPw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/LtkR2C-ccPw/hqdefault.jpg","480","360","NDTV","none","2024-11-06T08:38:02Z",2024-11-06
"509","FI3GSA28DlA","2024-09-04T19:00:08Z","UChirEOpgFCupRAk5etXqPaA","US Accuses Russian-Backed Entities of 2024 Election Meddling","The Biden administration said it took action to disrupt an alleged Russian-backed operation to meddle in the 2024 election.","https://i.ytimg.com/vi/FI3GSA28DlA/default.jpg","120","90","https://i.ytimg.com/vi/FI3GSA28DlA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/FI3GSA28DlA/hqdefault.jpg","480","360","Bloomberg Quicktake","none","2024-09-04T19:00:08Z",2024-09-04
"510","Ob9x7bLznaM","2024-09-11T04:37:35Z","UCZFMm1mMw0F81Z37aaEzTUA","Trump Vs Harris | Ahead Of Presidential Elections, Trump Vs Harris Battle On Key Issues: The Economy","Democrat Kamala Harris and Republican Donald Trump met on Tuesday for their first and perhaps only debate, a square-off that ...","https://i.ytimg.com/vi/Ob9x7bLznaM/default.jpg","120","90","https://i.ytimg.com/vi/Ob9x7bLznaM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Ob9x7bLznaM/hqdefault.jpg","480","360","NDTV","none","2024-09-11T04:37:35Z",2024-09-11
"511","_Ys5CG1s7j4","2024-11-02T20:41:43Z","UCB0kGZ75LjKETjjCAgSvZ_A","The Presidential Map Based On FINAL 2024 Election Polls!","For all the uncertainty surrounding the race to 270 electoral votes, one thing is absolutely clear: Donald Trump will enter Election ...","https://i.ytimg.com/vi/_Ys5CG1s7j4/default.jpg","120","90","https://i.ytimg.com/vi/_Ys5CG1s7j4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/_Ys5CG1s7j4/hqdefault.jpg","480","360","Election Predictions Official","none","2024-11-02T20:41:43Z",2024-11-02
"512","m7j2jyb3XRQ","2024-11-05T09:08:56Z","UCxHoBXkY88Tb8z1Ssj6CWsQ","ট্রাম্প নাকি কমলা, আগাম ভোটে কে এগিয়ে? | US Election 2024 | Trump vs Harris | Somoy TV","uselection #donaldtrump #kamalaharris #uspresident #electoralprocess #uspolicy #somoytv ট্রাম্প নাকি কমলা, ...","https://i.ytimg.com/vi/m7j2jyb3XRQ/default.jpg","120","90","https://i.ytimg.com/vi/m7j2jyb3XRQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/m7j2jyb3XRQ/hqdefault.jpg","480","360","SOMOY TV","none","2024-11-05T09:08:56Z",2024-11-05
"513","fhaWl4cBHKI","2024-08-22T21:00:24Z","UChirEOpgFCupRAk5etXqPaA","US Election 2024: How Israel-Hamas War Is Influencing Voters","Georgia State Rep. Ruwa Romman, who is Palestinian-American, discusses how the conflict in Gaza is influencing voters in the ...","https://i.ytimg.com/vi/fhaWl4cBHKI/default.jpg","120","90","https://i.ytimg.com/vi/fhaWl4cBHKI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/fhaWl4cBHKI/hqdefault.jpg","480","360","Bloomberg Quicktake","none","2024-08-22T21:00:24Z",2024-08-22
"514","gU3vn37IXXc","2024-09-05T21:45:08Z","UCrvhNP_lWuPIP6QZzJmM-bw","Putin has a clear favorite between Trump and Harris as he weighs in on US election #shorts","Russian President Vladimir Putin was in a trolling mood this week as he gave his thoughts on the US presidential election, ...","https://i.ytimg.com/vi/gU3vn37IXXc/default.jpg","120","90","https://i.ytimg.com/vi/gU3vn37IXXc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/gU3vn37IXXc/hqdefault.jpg","480","360","New York Post","none","2024-09-05T21:45:08Z",2024-09-05
"515","G9uEHmHZyLo","2023-12-18T12:37:00Z","UC2sLtDxcntvFq2ARAVoprLg","Who are you backing to win the 2024 election? #usa #politics #election #biden #trump #shorts","","https://i.ytimg.com/vi/G9uEHmHZyLo/default.jpg","120","90","https://i.ytimg.com/vi/G9uEHmHZyLo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/G9uEHmHZyLo/hqdefault.jpg","480","360","Geographyify","none","2023-12-18T12:37:00Z",2023-12-18
"516","f-8AbTffOH4","2024-11-06T05:10:38Z","UCmRbHAgG2k2vDUvb3xsEunQ","2024 US Election Results LIVE: Trump Wins Iowa | Trump Vs Harris | N18G","Donald Trump has won the Iowa state, as per NBC News projection, and secured the state's six Electoral College votes.","https://i.ytimg.com/vi/f-8AbTffOH4/default.jpg","120","90","https://i.ytimg.com/vi/f-8AbTffOH4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/f-8AbTffOH4/hqdefault.jpg","480","360","CNBC-TV18","none","2024-11-06T05:10:38Z",2024-11-06
"517","HmNfphrIH5U","2024-08-29T03:41:56Z","UChYs-_zjKRYhdMddjx-NPLw","Biggest Asset in America! Elections 2024!￼","","https://i.ytimg.com/vi/HmNfphrIH5U/default.jpg","120","90","https://i.ytimg.com/vi/HmNfphrIH5U/mqdefault.jpg","320","180","https://i.ytimg.com/vi/HmNfphrIH5U/hqdefault.jpg","480","360","Singh in USA","none","2024-08-29T03:41:56Z",2024-08-29
"518","L7NXkPq2oVE","2024-07-27T06:08:49Z","UCumtYpCY26F6Jr3satUgMvA","Kamala Harris : డెమోక్రటిక్‌ పార్టీ అధ్యక్ష అభ్యర్థిగా కమలా హారిస్‌! | US Elections 2024 | Ntv","For more latest updates on the news : ▻ Visit Our Website : https://ntvtelugu.com/ ▻ Subscribe to NTV News Channel: ...","https://i.ytimg.com/vi/L7NXkPq2oVE/default.jpg","120","90","https://i.ytimg.com/vi/L7NXkPq2oVE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/L7NXkPq2oVE/hqdefault.jpg","480","360","NTV Telugu","none","2024-07-27T06:08:49Z",2024-07-27
"519","qEHgPgT3CIA","2024-07-21T17:56:38Z","UCoMdktPbSTixAyNGwb-UYkQ","Joe Biden pulls out of 2024 US presidential race","Joe Biden has pulled out of the 2024 presidential race. In a development that sends the contest into unchartered territory, the US ...","https://i.ytimg.com/vi/qEHgPgT3CIA/default.jpg","120","90","https://i.ytimg.com/vi/qEHgPgT3CIA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/qEHgPgT3CIA/hqdefault.jpg","480","360","Sky News","none","2024-07-21T17:56:38Z",2024-07-21
"520","aKRKJp5m3Gc","2024-11-10T09:22:33Z","UCwSBHRzh4KYLHpPx6uKTX2Q","Dr.K on the 2024 US Elections","Full vid https://youtu.be/yeStc2ZuuOs Check out Dr.K's book, How to Raise a Healthy Gamer https://bit.ly/4c8BNkr Subscribe to ...","https://i.ytimg.com/vi/aKRKJp5m3Gc/default.jpg","120","90","https://i.ytimg.com/vi/aKRKJp5m3Gc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/aKRKJp5m3Gc/hqdefault.jpg","480","360","ShenobiHG","none","2024-11-10T09:22:33Z",2024-11-10
"521","lm2SRUMsnTw","2024-09-05T10:40:00Z","UCckHqySbfy5FcPP6MD_S-Yg","Putin Mocks Kamala Harris But Announces Support For Her In U.S. Elections | &#39;Her Infectious Laugh&#39;","Russian President Vladimir Putin said he will support Kamala Harris in the upcoming U.S. Presidential Polls. Watch.","https://i.ytimg.com/vi/lm2SRUMsnTw/default.jpg","120","90","https://i.ytimg.com/vi/lm2SRUMsnTw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/lm2SRUMsnTw/hqdefault.jpg","480","360","Times Of India","none","2024-09-05T10:40:00Z",2024-09-05
"522","cJKtmTNf8qU","2024-11-06T08:21:56Z","UCGX7nGXpz-CmO_Arg-cgJ7A","Election Night In America | Donald Trump vs. Kamala Harris | PBD Podcast | Ep. 503","Join Patrick Bet-David, Vincent Oshana, Adam Sosnick, and Tom Elsworth for the ultimate live election stream! Featuring a ...","https://i.ytimg.com/vi/cJKtmTNf8qU/default.jpg","120","90","https://i.ytimg.com/vi/cJKtmTNf8qU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/cJKtmTNf8qU/hqdefault.jpg","480","360","PBD Podcast","none","2024-11-06T08:21:56Z",2024-11-06
"523","pjFGZRWfKZk","2024-09-19T04:06:39Z","UCZFMm1mMw0F81Z37aaEzTUA","US Elections 2024 | Inside Job? Iranian Hackers Distribute Trump Data To Biden Campaign","Iranian hackers distributed hacked information about Donald Trump's electoral campaign to people linked to the Biden campaign.","https://i.ytimg.com/vi/pjFGZRWfKZk/default.jpg","120","90","https://i.ytimg.com/vi/pjFGZRWfKZk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/pjFGZRWfKZk/hqdefault.jpg","480","360","NDTV","none","2024-09-19T04:06:39Z",2024-09-19
"524","WBJ8e1NyR-Q","2024-11-06T08:37:13Z","UCHqC-yWZ1kri4YzwRSt6RGQ","LIVE REPLAY: Donald J. Trump Wins Presidency; to Become the 47th President of the United States","Countdown to election night 2024 with RSBN. Join us for comprehensive coverage, live results, and exclusive on-the-ground ...","https://i.ytimg.com/vi/WBJ8e1NyR-Q/default.jpg","120","90","https://i.ytimg.com/vi/WBJ8e1NyR-Q/mqdefault.jpg","320","180","https://i.ytimg.com/vi/WBJ8e1NyR-Q/hqdefault.jpg","480","360","Right Side Broadcasting Network","none","2024-11-06T08:37:13Z",2024-11-06
"525","oztdiiX0eU0","2024-11-09T06:19:14Z","UCXvDVS7m3jnoXNtOJKfcFew","Donald Trump wins US Elections #shorts","","https://i.ytimg.com/vi/oztdiiX0eU0/default.jpg","120","90","https://i.ytimg.com/vi/oztdiiX0eU0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/oztdiiX0eU0/hqdefault.jpg","480","360","Nishant Mehta","none","2024-11-09T06:19:14Z",2024-11-09
